Match ID,Innings Number,From Over,To Over,Powerplay Type
1473507,1,0.1,5.7,mandatory
1473507,2,0.1,5.6,mandatory
1473442,1,0.1,5.6,mandatory
1473442,2,0.1,5.7,mandatory
392182,1,0.1,5.6,mandatory
392182,2,0.1,5.6,mandatory
419109,1,0.1,5.6,mandatory
419109,2,0.1,5.6,mandatory
729293,1,0.1,5.6,mandatory
729293,2,0.1,5.6,mandatory
1304082,1,0.1,5.7,mandatory
1304082,2,0.1,5.6,mandatory
548376,1,0.1,5.6,mandatory
548376,2,0.1,5.6,mandatory
336026,1,0.1,5.6,mandatory
336026,2,0.1,5.6,mandatory
1254116,1,0.1,5.6,mandatory
1254116,2,0.1,5.6,mandatory
829813,1,0.1,5.6,mandatory
829813,2,0.1,1.1,mandatory
734049,1,0.1,5.6,mandatory
734049,2,0.1,5.6,mandatory
1359503,1,0.1,5.6,mandatory
1359503,2,0.1,5.6,mandatory
1426265,1,0.1,5.6,mandatory
1426265,2,0.1,5.6,mandatory
392213,1,0.1,5.7,mandatory
392213,2,0.1,5.6,mandatory
1254117,1,0.1,5.7,mandatory
1254117,2,0.1,5.6,mandatory
1426264,1,0.1,5.6,mandatory
1426264,2,0.1,5.7,mandatory
1359502,1,0.1,5.6,mandatory
1359502,2,0.1,5.7,mandatory
392212,1,0.1,5.6,mandatory
392212,2,0.1,5.6,mandatory
548377,1,0.1,5.6,mandatory
548377,2,0.1,5.6,mandatory
336027,1,0.1,5.6,mandatory
336027,2,0.1,5.6,mandatory
1304083,1,0.1,5.6,mandatory
1304083,2,0.1,5.6,mandatory
548320,1,0.1,5.6,mandatory
548320,2,0.1,5.6,mandatory
598038,1,0.1,5.6,mandatory
598038,2,0.1,5.6,mandatory
1473506,1,0.1,5.7,mandatory
1473506,2,0.1,5.6,mandatory
829795,1,0.1,5.6,mandatory
829795,2,0.1,5.6,mandatory
1473443,1,0.1,5.6,mandatory
1473443,2,0.1,5.6,mandatory
392183,1,0.1,2.6,mandatory
392183,2,0.1,1.7,mandatory
419108,1,0.1,5.7,mandatory
419108,2,0.1,5.6,mandatory
734009,1,0.1,5.6,mandatory
734009,2,0.1,5.7,mandatory
1304095,1,0.1,5.6,mandatory
1304095,2,0.1,5.6,mandatory
1359543,1,0.1,5.6,mandatory
1359543,2,0.1,5.7,mandatory
1473510,1,0.1,5.7,mandatory
1473510,2,0.1,5.6,mandatory
1216519,1,0.1,5.6,mandatory
1216519,2,0.1,5.6,mandatory
548336,1,0.1,5.6,mandatory
548336,2,0.1,5.6,mandatory
392195,1,0.1,5.9,mandatory
392195,2,0.1,5.6,mandatory
1473455,1,0.1,5.6,mandatory
1473455,2,0.1,5.6,mandatory
829783,1,0.1,5.6,mandatory
829783,2,0.1,5.6,mandatory
1254101,1,0.1,5.6,mandatory
1254101,2,0.1,5.6,mandatory
392204,1,0.1,5.6,mandatory
392204,2,0.1,5.6,mandatory
1359514,1,0.1,5.6,mandatory
1359514,2,0.1,5.6,mandatory
1426272,1,0.1,5.6,mandatory
1426272,2,0.1,5.6,mandatory
548361,1,0.1,5.6,mandatory
548361,2,0.1,5.6,mandatory
1082629,1,0.1,5.6,mandatory
1082629,2,0.1,5.6,mandatory
336031,1,0.1,5.7,mandatory
336031,2,0.1,5.6,mandatory
419149,1,0.1,5.6,mandatory
419149,2,0.1,5.6,mandatory
1175367,1,0.1,5.6,mandatory
1175367,2,0.1,5.7,mandatory
1082594,1,0.1,5.6,mandatory
1082594,2,0.1,5.6,mandatory
1304113,1,0.1,5.6,mandatory
1304113,2,0.1,5.6,mandatory
734025,1,0.1,5.7,mandatory
734025,2,0.1,5.6,mandatory
1304056,1,0.1,5.6,mandatory
1304056,2,0.1,5.6,mandatory
1178410,1,0.1,5.6,mandatory
1178410,2,0.1,5.6,mandatory
1529271,1,0.1,5.1,mandatory
1529271,2,0.1,5.6,mandatory
501230,1,0.1,5.6,mandatory
501230,2,0.1,5.7,mandatory
1136569,1,0.1,5.6,mandatory
1136569,2,0.1,5.6,mandatory
1473479,1,0.1,5.6,mandatory
1473479,2,0.1,5.6,mandatory
733975,1,0.1,5.6,mandatory
733975,2,0.1,5.6,mandatory
419132,1,0.1,5.7,mandatory
419132,2,0.1,5.7,mandatory
598002,1,0.1,5.6,mandatory
598002,2,0.1,5.6,mandatory
1216535,1,0.1,5.6,mandatory
1216535,2,0.1,5.6,mandatory
1136586,1,0.1,5.6,mandatory
1136586,2,0.1,5.6,mandatory
1527687,1,0.1,5.6,mandatory
1527687,2,0.1,5.6,mandatory
1254068,1,0.1,5.6,mandatory
1254068,2,0.1,5.6,mandatory
1359538,1,0.1,5.6,mandatory
1359538,2,0.1,5.6,mandatory
1359492,1,0.1,5.7,mandatory
1359492,2,0.1,5.6,mandatory
392228,1,0.1,5.6,mandatory
392228,2,0.1,5.6,mandatory
1254087,1,0.1,5.6,mandatory
1254087,2,0.1,5.6,mandatory
1136617,1,0.1,5.6,mandatory
1136617,2,0.1,5.6,mandatory
980971,1,0.1,5.6,mandatory
980971,2,0.1,5.6,mandatory
419165,1,0.1,5.7,mandatory
419165,2,0.1,5.7,mandatory
501267,1,0.1,5.6,mandatory
501267,2,0.1,5.7,mandatory
1082605,1,0.1,5.6,mandatory
1082605,2,0.1,5.6,mandatory
1422134,1,0.1,5.6,mandatory
1422134,2,0.1,5.7,mandatory
829717,1,0.1,5.7,mandatory
829717,2,0.1,5.6,mandatory
598055,1,0.1,5.6,mandatory
598055,2,0.1,5.6,mandatory
1359484,1,0.1,5.6,mandatory
1359484,2,0.1,5.6,mandatory
1527691,1,0.1,5.6,mandatory
1527691,2,0.1,5.6,mandatory
980967,1,0.1,5.6,mandatory
980967,2,0.1,5.6,mandatory
1136601,1,0.1,5.6,mandatory
1136601,2,0.1,5.6,mandatory
1254091,1,0.1,5.6,mandatory
1254091,2,0.1,5.6,mandatory
1082613,1,0.1,5.6,mandatory
1082613,2,0.1,5.6,mandatory
501271,1,0.1,5.6,mandatory
501271,2,0.1,5.6,mandatory
1473438,1,0.1,5.6,mandatory
1473438,2,0.1,5.6,mandatory
598043,1,0.1,5.8,mandatory
598043,2,0.1,5.7,mandatory
1422122,1,0.1,5.6,mandatory
1422122,2,0.1,5.7,mandatory
734033,1,0.1,5.6,mandatory
734033,2,0.1,5.6,mandatory
1304105,1,0.1,5.6,mandatory
1304105,2,0.1,5.6,mandatory
1529288,1,0.1,5.6,mandatory
1529288,2,0.1,5.7,mandatory
1175371,1,0.1,5.6,mandatory
1175371,2,0.1,5.6,mandatory
1529267,1,0.1,5.6,mandatory
1529267,2,0.1,5.6,mandatory
1178406,1,0.1,5.6,mandatory
1178406,2,0.1,5.6,mandatory
419124,1,0.1,5.7,mandatory
419124,2,0.1,5.7,mandatory
501226,1,0.1,5.6,mandatory
501226,2,0.1,5.6,mandatory
1082644,1,0.1,5.6,mandatory
1082644,2,0.1,5.6,mandatory
1136590,1,0.1,5.6,mandatory
1136590,2,0.1,5.6,mandatory
1473480,1,0.1,5.6,mandatory
1473480,2,0.1,5.6,mandatory
1216523,1,0.1,5.6,mandatory
1216523,2,0.1,5.6,mandatory
598014,1,0.1,5.6,mandatory
598014,2,0.1,5.6,mandatory
598063,1,0.1,5.7,mandatory
598063,2,0.1,5.6,mandatory
829721,1,0.1,5.6,mandatory
829721,2,0.1,5.6,mandatory
1082633,1,0.1,5.6,mandatory
1082633,2,0.1,5.6,mandatory
501251,1,0.1,5.6,mandatory
501251,2,0.1,5.6,mandatory
419153,1,0.1,5.6,mandatory
419153,2,0.1,5.6,mandatory
980947,1,0.1,5.6,mandatory
980947,2,0.1,5.6,mandatory
1426287,1,0.1,5.6,mandatory
1426287,2,0.1,5.6,mandatory
1426268,1,0.1,5.6,mandatory
1426268,2,0.1,5.6,mandatory
1216503,1,0.1,5.6,mandatory
1216503,2,0.1,5.6,mandatory
598034,1,0.1,5.6,mandatory
598034,2,0.1,5.6,mandatory
829799,1,0.1,5.6,mandatory
829799,2,0.1,5.6,mandatory
501206,1,0.1,5.6,mandatory
501206,2,0.1,5.6,mandatory
1178426,1,0.1,5.6,mandatory
1178426,2,0.1,5.6,mandatory
1304060,1,0.1,5.6,mandatory
1304060,2,0.1,5.6,mandatory
734013,1,0.1,5.6,mandatory
734013,2,0.1,5.6,mandatory
1529302,1,0.1,5.6,mandatory
1529302,2,0.1,5.6,mandatory
1237177,1,0.1,5.6,mandatory
1237177,2,0.1,5.6,mandatory
598022,1,0.1,5.6,mandatory
598022,2,0.1,5.6,mandatory
1216515,1,0.1,5.6,mandatory
1216515,2,0.1,5.7,mandatory
501210,1,0.1,5.6,mandatory
501210,2,0.1,5.8,mandatory
1473459,1,0.1,5.7,mandatory
1473459,2,0.1,5.7,mandatory
392199,1,0.1,5.6,mandatory
392199,2,0.1,5.6,mandatory
419112,1,0.1,5.6,mandatory
419112,2,0.1,5.6,mandatory
335996,1,0.1,5.6,mandatory
335996,2,0.1,5.6,mandatory
1304076,1,0.1,5.6,mandatory
1304076,2,0.1,5.6,mandatory
1178430,1,0.1,5.6,mandatory
1178430,2,0.1,5.8,mandatory
1304099,1,0.1,5.6,mandatory
1304099,2,0.1,5.6,mandatory
734005,1,0.1,5.6,mandatory
734005,2,0.1,5.6,mandatory
829737,1,0.1,5.6,mandatory
829737,2,0.1,5.1,mandatory
1216542,1,0.1,5.6,mandatory
1216542,2,0.1,5.6,mandatory
419145,1,0.1,5.6,mandatory
419145,2,0.1,5.6,mandatory
501247,1,0.1,5.6,mandatory
501247,2,0.1,5.6,mandatory
1082625,1,0.1,5.6,mandatory
1082625,2,0.1,5.6,mandatory
1426291,1,0.1,5.6,mandatory
1426291,2,0.1,5.6,mandatory
980951,1,0.1,5.6,mandatory
980951,2,0.1,5.6,mandatory
1359518,1,0.1,5.6,mandatory
1359518,2,0.1,5.6,mandatory
392208,1,0.1,5.6,mandatory
392208,2,0.1,5.6,mandatory
733979,1,0.1,5.6,mandatory
733979,2,0.1,5.6,mandatory
1473475,1,0.1,5.6,mandatory
1473475,2,0.1,5.6,mandatory
1136565,1,0.1,5.6,mandatory
1136565,2,0.1,5.6,mandatory
1216539,1,0.1,5.6,mandatory
1216539,2,0.1,5.7,mandatory
1216493,1,0.1,5.6,mandatory
1216493,2,0.1,5.6,mandatory
1535462,1,0.1,5.6,mandatory
1535462,2,0.1,5.6,mandatory
548316,1,0.1,5.6,mandatory
548316,2,0.1,5.6,mandatory
734029,1,0.1,5.6,mandatory
734029,2,0.1,5.7,mandatory
1082598,1,0.1,5.6,mandatory
1082598,2,0.1,5.6,mandatory
1529292,1,0.1,5.6,mandatory
1529292,2,0.1,5.7,mandatory
1082609,1,0.1,5.6,mandatory
1082609,2,0.1,5.7,mandatory
336011,1,0.1,5.6,mandatory
336011,2,0.1,5.6,mandatory
548341,1,0.1,5.6,mandatory
548341,2,0.1,5.6,mandatory
598059,1,0.1,5.6,mandatory
598059,2,0.1,5.6,mandatory
1422138,1,0.1,5.6,mandatory
1422138,2,0.1,5.7,mandatory
392224,1,0.1,5.6,mandatory
392224,2,0.1,5.6,mandatory
1359534,1,0.1,5.7,mandatory
1359534,2,0.1,5.6,mandatory
1254064,1,0.1,5.6,mandatory
1254064,2,0.1,5.6,mandatory
336007,1,0.1,5.7,mandatory
336007,2,0.1,5.6,mandatory
548357,1,0.1,5.6,mandatory
548357,2,0.1,5.6,mandatory
1254072,1,0.1,5.7,mandatory
1254072,2,0.1,5.6,mandatory
1359522,1,0.1,5.6,mandatory
1359522,2,0.1,5.7,mandatory
1359488,1,0.1,5.6,mandatory
1359488,2,0.1,5.6,mandatory
392232,1,0.1,5.6,mandatory
392232,2,0.1,5.6,mandatory
1082648,1,0.1,5.6,mandatory
1082648,2,0.1,1.7,mandatory
1136573,1,0.1,5.6,mandatory
1136573,2,0.1,5.6,mandatory
1473463,1,0.1,5.6,mandatory
1473463,2,0.1,5.7,mandatory
419128,1,0.1,5.6,mandatory
419128,2,0.1,5.7,mandatory
598018,1,0.1,5.6,mandatory
598018,2,0.1,5.6,mandatory
1529284,1,0.1,5.6,mandatory
1529284,2,0.1,5.6,mandatory
1304109,1,0.1,5.7,mandatory
1304109,2,0.1,5.6,mandatory
1312198,1,0.1,5.6,mandatory
1312198,2,0.1,5.6,mandatory
1136578,1,0.1,5.7,mandatory
1136578,2,0.1,5.6,mandatory
1473468,1,0.1,5.6,mandatory
1473468,2,0.1,5.6,mandatory
1082643,1,0.1,5.6,mandatory
1082643,2,0.1,5.6,mandatory
501221,1,0.1,5.7,mandatory
501221,2,0.1,5.6,mandatory
419123,1,0.1,5.6,mandatory
419123,2,0.1,5.6,mandatory
1216524,1,0.1,5.6,mandatory
1216524,2,0.1,5.6,mandatory
1178397,1,0.1,5.6,mandatory
1178397,2,0.1,5.6,mandatory
598013,1,0.1,5.6,mandatory
598013,2,0.1,5.7,mandatory
829751,1,0.1,5.6,mandatory
829751,2,0.1,5.7,mandatory
1473487,1,0.1,5.6,mandatory
1473487,2,0.1,5.6,mandatory
981019,1,0.1,5.7,mandatory
981019,2,0.1,5.6,mandatory
1136597,1,0.1,5.6,mandatory
1136597,2,0.1,5.7,mandatory
1304102,1,0.1,5.6,mandatory
1304102,2,0.1,5.7,mandatory
1304047,1,0.1,5.6,mandatory
1304047,2,0.1,5.6,mandatory
980937,1,0.1,5.6,mandatory
980937,2,0.1,5.7,mandatory
1178401,1,0.1,5.6,mandatory
1178401,2,0.1,5.6,mandatory
729313,1,0.1,5.6,mandatory
729313,2,0.1,5.6,mandatory
1082614,1,0.1,5.6,mandatory
1082614,2,0.1,5.7,mandatory
1422125,1,0.1,5.6,mandatory
1422125,2,0.1,5.6,mandatory
598044,1,0.1,5.6,mandatory
598044,2,0.1,5.7,mandatory
1359483,1,0.1,5.6,mandatory
1359483,2,0.1,5.6,mandatory
392239,1,0.1,5.6,mandatory
392239,2,0.1,5.6,mandatory
1254079,1,0.1,5.6,mandatory
1254079,2,0.1,5.6,mandatory
1359529,1,0.1,5.6,mandatory
1359529,2,0.1,5.6,mandatory
1370351,1,0.1,5.6,mandatory
1370351,2,0.1,5.7,mandatory
1254096,1,0.1,5.7,mandatory
1254096,2,0.1,5.7,mandatory
1136606,1,0.1,5.7,mandatory
1136606,2,0.1,5.6,mandatory
1527679,1,0.1,5.7,mandatory
1527679,2,0.1,5.9,mandatory
1082602,1,0.1,5.6,mandatory
1082602,2,0.1,5.6,mandatory
501260,1,0.1,5.6,mandatory
501260,2,0.1,5.6,mandatory
419162,1,0.1,5.6,mandatory
419162,2,0.1,5.6,mandatory
598052,1,0.1,5.6,mandatory
598052,2,0.1,5.6,mandatory
1422133,1,0.1,5.6,mandatory
1422133,2,0.1,5.6,mandatory
1359495,1,0.1,5.6,mandatory
1359495,2,0.1,5.6,mandatory
980999,1,0.1,4.6,mandatory
980999,2,0.1,4.8,mandatory
1527680,1,0.1,5.7,mandatory
1527680,2,0.1,5.6,mandatory
1136610,1,0.1,5.6,mandatory
1136610,2,0.1,5.6,mandatory
1254080,1,0.1,5.6,mandatory
1254080,2,0.1,5.6,mandatory
419135,1,0.1,5.6,mandatory
419135,2,0.1,5.6,mandatory
501237,1,0.1,5.6,mandatory
501237,2,0.1,5.6,mandatory
1136581,1,0.1,5.6,mandatory
1136581,2,0.1,5.6,mandatory
1473491,1,0.1,5.6,mandatory
1473491,2,0.1,5.7,mandatory
829747,1,0.1,5.6,mandatory
829747,2,0.1,5.6,mandatory
598005,1,0.1,5.6,mandatory
598005,2,0.1,5.6,mandatory
1216498,1,0.1,5.6,mandatory
1216498,2,0.1,5.6,mandatory
1216532,1,0.1,5.6,mandatory
1216532,2,0.1,5.6,mandatory
1082593,1,0.1,5.6,mandatory
1082593,2,0.1,5.6,mandatory
1304114,1,0.1,5.6,mandatory
1304114,2,0.1,5.6,mandatory
1175360,1,0.1,5.6,mandatory
1175360,2,0.1,5.6,mandatory
1529299,1,0.1,5.6,mandatory
1529299,2,0.1,5.6,mandatory
1529276,1,0.1,5.6,mandatory
1529276,2,0.1,5.8,mandatory
729305,1,0.1,5.7,mandatory
729305,2,0.1,5.7,mandatory
1178417,1,0.1,5.6,mandatory
1178417,2,0.1,5.6,mandatory
980921,1,0.1,5.6,mandatory
980921,2,0.1,5.6,mandatory
1304051,1,0.1,5.7,mandatory
1304051,2,0.1,5.6,mandatory
548366,1,0.1,5.6,mandatory
548366,2,0.1,5.6,mandatory
336036,1,0.1,5.6,mandatory
336036,2,0.1,5.7,mandatory
829803,1,0.1,2.6,mandatory
829803,2,0.1,2.6,mandatory
1254106,1,0.1,5.6,mandatory
1254106,2,0.1,5.6,mandatory
392203,1,0.1,5.6,mandatory
392203,2,0.1,5.6,mandatory
1426275,1,0.1,5.6,mandatory
1426275,2,0.1,5.6,mandatory
1359513,1,0.1,5.6,mandatory
1359513,2,0.1,5.6,mandatory
548331,1,0.1,5.6,mandatory
548331,2,0.1,5.6,mandatory
598029,1,0.1,5.6,mandatory
598029,2,0.1,5.6,mandatory
1473452,1,0.1,5.6,mandatory
1473452,2,0.1,5.6,mandatory
419119,1,0.1,5.6,mandatory
419119,2,0.1,5.6,mandatory
1181767,1,0.1,5.6,mandatory
1181767,2,0.1,5.6,mandatory
392192,1,0.1,5.7,mandatory
392192,2,0.1,5.8,mandatory
729283,1,0.1,5.6,mandatory
729283,2,0.1,5.8,mandatory
1359544,1,0.1,5.6,mandatory
1359544,2,0.1,5.6,mandatory
1304092,1,0.1,5.6,mandatory
1304092,2,0.1,5.6,mandatory
1473501,1,0.1,5.6,mandatory
1473501,2,0.1,5.6,mandatory
548327,1,0.1,5.6,mandatory
548327,2,0.1,5.6,mandatory
1216508,1,0.1,5.6,mandatory
1216508,2,0.1,5.6,mandatory
392184,1,0.1,5.7,mandatory
392184,2,0.1,5.6,mandatory
1473444,1,0.1,5.6,mandatory
1473444,2,0.1,5.7,mandatory
729295,1,0.1,5.6,mandatory
729295,2,0.1,5.6,mandatory
1304084,1,0.1,5.6,mandatory
1304084,2,0.1,5.7,mandatory
1529309,1,0.1,5.6,mandatory
1529309,2,0.1,5.6,mandatory
548370,1,0.1,5.6,mandatory
548370,2,0.1,5.6,mandatory
598068,1,0.1,1.7,mandatory
598068,2,0.1,1.6,mandatory
1082638,1,0.1,5.6,mandatory
1082638,2,0.1,5.6,mandatory
336020,1,0.1,5.7,mandatory
336020,2,0.1,5.6,mandatory
419158,1,0.1,5.6,mandatory
419158,2,0.1,5.6,mandatory
1254110,1,0.1,5.6,mandatory
1254110,2,0.1,5.6,mandatory
829815,1,0.1,5.6,mandatory
829815,2,0.1,5.6,mandatory
1359505,1,0.1,5.6,mandatory
1359505,2,0.1,5.6,mandatory
1426263,1,0.1,5.6,mandatory
1426263,2,0.1,5.6,mandatory
392215,1,0.1,5.6,mandatory
392215,2,0.1,5.6,mandatory
1529283,1,0.1,5.6,mandatory
1529283,2,0.1,5.6,mandatory
1473464,1,0.1,5.6,mandatory
1473464,2,0.1,5.7,mandatory
1136574,1,0.1,5.6,mandatory
1136574,2,0.1,5.6,mandatory
981015,1,0.1,5.7,mandatory
981015,2,0.1,5.6,mandatory
548307,1,0.1,3.6,mandatory
548307,2,0.1,3.6,mandatory
733987,1,0.1,5.6,mandatory
733987,2,0.1,5.6,mandatory
1216528,1,0.1,5.6,mandatory
1216528,2,0.1,5.6,mandatory
1359525,1,0.1,5.6,mandatory
1359525,2,0.1,5.6,mandatory
1254075,1,0.1,5.6,mandatory
1254075,2,0.1,5.6,mandatory
392235,1,0.1,5.6,mandatory
392235,2,0.1,5.6,mandatory
980983,1,0.1,5.6,mandatory
980983,2,0.1,5.7,mandatory
1527675,1,0.1,5.6,mandatory
1527675,2,0.1,5.6,mandatory
1426306,1,0.1,5.6,mandatory
1426306,2,0.1,5.6,mandatory
1082618,1,0.1,5.6,mandatory
1082618,2,0.1,5.7,mandatory
336000,1,0.1,5.6,mandatory
336000,2,0.1,5.7,mandatory
548350,1,0.1,5.6,mandatory
548350,2,0.1,5.6,mandatory
598048,1,0.1,5.6,mandatory
598048,2,0.1,5.7,mandatory
1422129,1,0.1,5.6,mandatory
1422129,2,0.1,5.6,mandatory
980995,1,0.1,5.6,mandatory
980995,2,0.1,5.6,mandatory
1359499,1,0.1,5.6,mandatory
1359499,2,0.1,5.6,mandatory
392223,1,0.1,5.6,mandatory
392223,2,0.1,5.7,mandatory
1254063,1,0.1,5.6,mandatory
1254063,2,0.1,5.6,mandatory
1359533,1,0.1,5.6,mandatory
1359533,2,0.1,5.6,mandatory
829823,1,0.1,5.6,mandatory
829823,2,0.1,5.6,mandatory
1426310,1,0.1,5.6,mandatory
1426310,2,0.1,5.6,mandatory
1359476,1,0.1,5.6,mandatory
1359476,2,0.1,5.7,mandatory
336016,1,0.1,5.7,mandatory
336016,2,0.1,5.6,mandatory
548346,1,0.1,5.6,mandatory
548346,2,0.1,5.6,mandatory
1529295,1,0.1,5.6,mandatory
1529295,2,0.1,5.6,mandatory
729309,1,0.1,5.6,mandatory
729309,2,0.1,5.6,mandatory
1136562,1,0.1,5.7,mandatory
1136562,2,0.1,5.6,mandatory
1473472,1,0.1,5.6,mandatory
1473472,2,0.1,5.7,mandatory
419139,1,0.1,5.6,mandatory
419139,2,0.1,5.6,mandatory
733991,1,0.1,5.9,mandatory
733991,2,0.1,5.6,mandatory
548311,1,0.1,5.6,mandatory
548311,2,0.1,5.6,mandatory
1535465,1,0.1,5.6,mandatory
1535465,2,0.1,5.6,mandatory
1216494,1,0.1,5.6,mandatory
1216494,2,0.1,5.6,mandatory
598009,1,0.1,5.6,mandatory
598009,2,0.1,5.6,mandatory
981003,1,0.1,5.6,mandatory
981003,2,0.1,5.6,mandatory
1426296,1,0.1,5.6,mandatory
1426296,2,0.1,5.6,mandatory
1426279,1,0.1,5.6,mandatory
1426279,2,0.1,5.6,mandatory
1216545,1,0.1,5.6,mandatory
1216545,2,0.1,5.6,mandatory
598072,1,0.1,5.6,mandatory
598072,2,0.1,5.6,mandatory
1082622,1,0.1,5.6,mandatory
1082622,2,0.1,5.6,mandatory
501240,1,0.1,5.6,mandatory
501240,2,0.1,5.6,mandatory
419142,1,0.1,5.6,mandatory
419142,2,0.1,5.6,mandatory
980901,1,0.1,5.8,mandatory
980901,2,0.1,5.7,mandatory
1304071,1,0.1,5.6,mandatory
1304071,2,0.1,5.6,mandatory
335991,1,0.1,5.7,mandatory
335991,2,0.1,5.6,mandatory
1529313,1,0.1,5.6,mandatory
1529313,2,0.1,5.6,mandatory
829767,1,0.1,5.7,mandatory
829767,2,0.1,5.6,mandatory
598025,1,0.1,5.6,mandatory
598025,2,0.1,5.6,mandatory
1216512,1,0.1,5.6,mandatory
1216512,2,0.1,5.7,mandatory
419115,1,0.1,5.7,mandatory
419115,2,0.1,5.6,mandatory
1304067,1,0.1,5.6,mandatory
1304067,2,0.1,5.6,mandatory
335987,1,0.1,5.6,mandatory
335987,2,0.1,5.6,mandatory
980917,1,0.1,5.6,mandatory
980917,2,0.1,5.6,mandatory
729299,1,0.1,5.6,mandatory
729299,2,0.1,5.6,mandatory
1178421,1,0.1,5.6,mandatory
1178421,2,0.1,5.6,mandatory
1175356,1,0.1,5.6,mandatory
1175356,2,0.1,5.6,mandatory
1529305,1,0.1,5.7,mandatory
1529305,2,0.1,5.6,mandatory
1304088,1,0.1,5.6,mandatory
1304088,2,0.1,5.6,mandatory
1216504,1,0.1,5.7,mandatory
1216504,2,0.1,5.6,mandatory
598033,1,0.1,5.6,mandatory
598033,2,0.1,5.7,mandatory
829771,1,0.1,2.7,mandatory
829771,2,0.1,2.6,mandatory
1473448,1,0.1,5.6,mandatory
1473448,2,0.1,5.6,mandatory
501201,1,0.1,5.6,mandatory
501201,2,0.1,5.6,mandatory
392188,1,0.1,5.6,mandatory
392188,2,0.1,5.6,mandatory
829819,1,0.1,5.6,mandatory
829819,2,0.1,5.6,mandatory
1426280,1,0.1,5.6,mandatory
1426280,2,0.1,5.6,mandatory
734043,1,0.1,5.6,mandatory
734043,2,0.1,5.7,mandatory
392219,1,0.1,5.7,mandatory
392219,2,0.1,5.6,mandatory
1254059,1,0.1,5.6,mandatory
1254059,2,0.1,5.6,mandatory
1359509,1,0.1,5.6,mandatory
1359509,2,0.1,5.6,mandatory
598064,1,0.1,5.6,mandatory
598064,2,0.1,5.6,mandatory
419154,1,0.1,5.6,mandatory
419154,2,0.1,5.6,mandatory
501256,1,0.1,5.6,mandatory
501256,2,0.1,5.6,mandatory
1082634,1,0.1,5.7,mandatory
1082634,2,0.1,5.6,mandatory
829727,1,0.1,5.6,mandatory
829727,2,0.1,5.6,mandatory
598065,1,0.1,5.6,mandatory
598065,2,0.1,5.6,mandatory
419155,1,0.1,5.6,mandatory
419155,2,0.1,5.6,mandatory
501257,1,0.1,5.6,mandatory
501257,2,0.1,5.7,mandatory
1082635,1,0.1,5.7,mandatory
1082635,2,0.1,5.6,mandatory
1426281,1,0.1,5.6,mandatory
1426281,2,0.1,5.6,mandatory
980941,1,0.1,5.7,mandatory
980941,2,0.1,5.6,mandatory
392218,1,0.1,5.6,mandatory
392218,2,0.1,5.6,mandatory
1359508,1,0.1,5.6,mandatory
1359508,2,0.1,5.6,mandatory
1254058,1,0.1,5.6,mandatory
1254058,2,0.1,5.7,mandatory
1216505,1,0.1,5.6,mandatory
1216505,2,0.1,5.6,mandatory
598032,1,0.1,5.7,mandatory
598032,2,0.1,5.6,mandatory
1473449,1,0.1,5.6,mandatory
1473449,2,0.1,5.7,mandatory
501200,1,0.1,5.7,mandatory
501200,2,0.1,5.6,mandatory
392189,1,0.1,5.6,mandatory
392189,2,0.1,5.7,mandatory
335986,1,0.1,5.6,mandatory
335986,2,0.1,5.6,mandatory
1304066,1,0.1,5.6,mandatory
1304066,2,0.1,5.6,mandatory
1178420,1,0.1,5.6,mandatory
1178420,2,0.1,5.6,mandatory
1529304,1,0.1,5.6,mandatory
1529304,2,0.1,5.6,mandatory
1175357,1,0.1,5.6,mandatory
1175357,2,0.1,5.6,mandatory
734015,1,0.1,5.6,mandatory
734015,2,0.1,5.6,mandatory
1304089,1,0.1,5.6,mandatory
1304089,2,0.1,5.8,mandatory
598024,1,0.1,5.6,mandatory
598024,2,0.1,5.6,mandatory
1216513,1,0.1,5.6,mandatory
1216513,2,0.1,5.6,mandatory
419114,1,0.1,5.6,mandatory
419114,2,0.1,5.6,mandatory
501216,1,0.1,5.6,mandatory
501216,2,0.1,5.6,mandatory
829789,1,0.1,5.6,mandatory
829789,2,0.1,5.6,mandatory
335990,1,0.1,5.7,mandatory
335990,2,0.1,5.6,mandatory
1304070,1,0.1,5.7,mandatory
1304070,2,0.1,5.6,mandatory
734003,1,0.1,5.6,mandatory
734003,2,0.1,5.6,mandatory
1529312,1,0.1,5.6,mandatory
1529312,2,0.1,5.7,mandatory
1216544,1,0.1,5.6,mandatory
1216544,2,0.1,5.6,mandatory
598073,1,0.1,5.6,mandatory
598073,2,0.1,5.6,mandatory
829731,1,0.1,5.7,mandatory
829731,2,0.1,5.6,mandatory
1082623,1,0.1,5.6,mandatory
1082623,2,0.1,5.6,mandatory
501241,1,0.1,5.7,mandatory
501241,2,0.1,5.8,mandatory
419143,1,0.1,5.7,mandatory
419143,2,0.1,5.6,mandatory
980957,1,0.1,5.6,mandatory
980957,2,0.1,5.6,mandatory
1426297,1,0.1,5.6,mandatory
1426297,2,0.1,5.8,mandatory
1426278,1,0.1,5.6,mandatory
1426278,2,0.1,5.6,mandatory
1473473,1,0.1,5.6,mandatory
1473473,2,0.1,5.6,mandatory
1136563,1,0.1,5.6,mandatory
1136563,2,0.1,5.7,mandatory
336040,1,0.1,5.6,mandatory
336040,2,0.1,5.6,mandatory
419138,1,0.1,5.6,mandatory
